 11/22K121PKL2012081320190811HSL001030                                          1000000002106  0018  12012081320170101
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002106  0022  12007081220120813
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002110  0018  12012081320170101
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002110  0022  12007081220120813
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002113  0018  12016081520170101
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002113N 0018  12016081520170101
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002114  0018  12016081520170101
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002114N 0018  12016081520170101
	  
 11/22K121PKL2012081320190811HSL001030                                          1000000002501  0018  12012081320160814
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002217  0022  12016081520190811
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002218  0022  12016081520190811
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002231  0022  12012081320190811
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002235  0022  12016081520190811
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002247  0022  12012081320190811
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002248  0022  12012081320190811
	  
 11/22K124NoF2012081320190811HSL001030                                          1000000002270  0022  12012081320190811
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002315  0022  12012081320190811
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002321  0022  12015081020190811
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002324  0022  12012081320190811
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002345  0012  12007081220120815
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002345  0022  12012081320190811
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002435  0022  12012081320190811
	  
 11/22K125NoF2012081320190811HSL001030                                          1000000002436  0022  12015081020190811
	  
 11/22K126NoF2012081320190811HSL001030                                          1000000004518  0022  12012081320190811
	  
 11/22K126NoF2012081320190811HSL001030                                          1000000004717  0022  12015081020190811
	  
 11/22K126NoF2012081320190811HSL001030                                          1000000004718  0022  12015081020190811
	  
 11/22K126NoF2012081320190811HSL001030                                          1000000004740  0022  12012081320190811
	  
 11/22K126NoF2012081320190811HSL001030                                          1000000004741  0022  12012081320190811
	  
 11/22K126NoF2012081320190811HSL001030                                          1000000004742  0022  12012081320190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002020  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002021  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002024  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002025  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002026  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002027  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002027N 0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002029  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002051  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002082  0022  12012081320160814
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002214  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002215  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002219  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002226  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002227  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002227N 0022  12016081320190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002236  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002239  0022  12016081520190811
	  
 11/22K130+No2012081320190811HSL001030                                          1000000002582  0022  12016081520190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002022  0012  12007081220120815
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002022  0022  12012081320190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002023  0012  12007081220120815
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002023  0022  12012081320190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002201B 0022  12016081520190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002202  0022  12016081520190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002203  0022  12016081520190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000002237B 0022  12015081020190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000004555B 0022  12016081520190811
	  
 11/22K132Nof2012081320190811HSL001030  Linjat 2022, 2023, 5510B                1000000005510B 0022  12012081320190811
	  
 11/22K133PKL2012081320190811HSL001030                                          1000000004555  0018  12016081520190811
	  
 11/22K133PKL2012081320190811HSL001030                                          1000000005510  0018  12012081320190811
	  
 12/23K141PKL2013010120191231HSL001031  Yhdistelmäkohde 141+142, Helsingin sisäi1000000001050  0018  12014081120191231
	  
 12/23K141PKL2013010120191231HSL001031  Yhdistelmäkohde 141+142, Helsingin sisäi1000000001058  0018  12013010120191231
	  
 12/23K141PKL2013010120191231HSL001031  Yhdistelmäkohde 141+142, Helsingin sisäi1000000001058B 0018  12013010120191231
	  
 12/23K141PKL2013010120191231HSL001031  Yhdistelmäkohde 141+142, Helsingin sisäi1000000001059  0018  12013010120191231
	  
 12/23K143VEO2013010120191231HSL001031  Yhdistelmäkohde 143+144, Helsingin sisäi1000000001069  0055  12013010120191231
	  
 12/23K144Veo2013010120191231HSL001031  Yhdistelmäkohde 143+144, jaettu joressa 1000000001063  0045  12013010120160619
	  
 12/23K144Veo2013010120191231HSL001031  Yhdistelmäkohde 143+144, jaettu joressa 1000000001063  0055  12016062020191231
	  
 12/23K145VEO2013010120191231HSL001031  Kohde 145, Helsingin sisäiset linjat 68,1000000001068  0055  12013010120191231
	  
 12/23K145VEO2013010120191231HSL001031  Kohde 145, Helsingin sisäiset linjat 68,1000000001071  0055  12013010120191231
	  
 12/23K145VEO2013010120191231HSL001031  Kohde 145, Helsingin sisäiset linjat 68,1000000001071V 0055  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001092  0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001092N 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001094  0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001094A 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001094B 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001094B 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001094N 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001094V 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001095  0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001095N 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001097  0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001097N 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001097V 0022  12013010120191231
	  
 12/23K146NOB2013010120191231HSL001030  Kohde 146, Helsingin sisäiset linjat 92,1000000001098  0022  12015081020191231
	  
 12/24K137TAM2013010120191231HSL001030  Kohde 137_linja Hgin linja 16_Tammelundi1000000001016  0017  12013010120191231
	  
 12/24K137TAM2013010120191231HSL001030  Kohde 137_linja Hgin linja 16_Tammelundi1000000001016X 0017  12013010120191231
	  
 12/24K138HEL2013010120181231HSL001031  159/2012_Kohde 138_linjat 17, 18, 18N_He1000000001017  0012  12013010120181231
	  
 12/24K138HEL2013010120181231HSL001031  159/2012_Kohde 138_linjat 17, 18, 18N_He1000000001018  0012  12013010120151231
	  
 12/24K138HEL2013010120181231HSL001031  159/2012_Kohde 138_linjat 17, 18, 18N_He1000000001018  0012  12013010120181231
	  
 12/24K138HEL2013010120181231HSL001031  159/2012_Kohde 138_linjat 17, 18, 18N_He1000000001018N 0012  12013010120151231
	  
 12/24K138HEL2013010120181231HSL001031  159/2012_Kohde 138_linjat 17, 18, 18N_He1000000001018N 0012  12013010120181231
	  
 12/24K139HEL2013010120191231HSL001030  160/2012_Kohde 139_linjat 39, 39N, 45_He1000000001037  0012  12016081520191231
	  
 12/24K139HEL2013010120191231HSL001030  160/2012_Kohde 139_linjat 39, 39N, 45_He1000000001039  0012  12013010120191231
	  
 12/24K139HEL2013010120191231HSL001030  160/2012_Kohde 139_linjat 39, 39N, 45_He1000000001039N 0012  12011081520130811
	  
 12/24K139HEL2013010120191231HSL001030  160/2012_Kohde 139_linjat 39, 39N, 45_He1000000001039N 0012  12013081220191231
	  
 12/24K139HEL2013010120191231HSL001030  160/2012_Kohde 139_linjat 39, 39N, 45_He1000000001039N 0012  12013010120191231
	  
 12/24K139HEL2013010120191231HSL001030  160/2012_Kohde 139_linjat 39, 39N, 45_He1000000001045  0012  12013010120191231
	  
 12/24K140VEO2013010120191231HSL001030  Kohde 140_linja 55_Veolia Transport Hels1000000001055  0055  12013010120191231
	  
 12/24K147HEL2013081220200816HSL001031  161/2012_Kohde 147_linja 550 HelB       1000000002550  0012  12013081220200816
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000002038  0012  12015081020180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004030  0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004030  0022  12008081020130831
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004035  0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004300N 0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004322  0012  12015081020180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004332  0012  12015081020180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004335  0012  12015081020180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004360  0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004361  0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004362  0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004363  0012  12013081220180812
	  
 12/26K152HEL2013081220180812HSL001030                                          0000000004364  0012  12013081220180812
	  
 12/26K154+TL2013081220180812HSL001030                                          0000000004077  0017  12013081220170813
	  
 12/26K154+TL2013081220180812HSL001030                                          0000000004077  0022  12008081020130815
	  
 12/26K154+TL2013081220180812HSL001030                                          0000000004088  0017  12013081220170813
	  
 12/26K154+TL2013081220180812HSL001030                                          0000000004088  0045  12008081020130815
	  
 12/26K154+TL2013081220180812HSL001030                                          0000000004588  0017  12015081020170813
	  
 13/27K171PKL2014010120191231HSL001031                                          1000000001052  0018  12014010120191231
	  
 13/27K171PKL2014010120191231HSL001031                                          1000000001052V 0018  12014010120191231
	  
 13/27K171PKL2014010120191231HSL001031                                          1000000001057  0018  12014010120191231
	  
 13/27K171PKL2014010120191231HSL001031                                          1000000002552  0018  12014010120191231
	  
 13/27K172PKL2014010120201231HSL001031                                          1000000001072  0018  12014010120201231
	  
 13/27K172PKL2014010120201231HSL001031                                          1000000001072N 0018  12014010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001079  0022  12014010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001084  0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001085  0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001085B 0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001085N 0012  12005010120141231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001085N 0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001086  0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001086B 0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001086N 0022  12015010120201231
	  
 13/27K173NOF2014010120201231HSL001031  Linja 1079 on Helmi-linja               1000000001088  0022  12015010120201231
	  
